0	1679860687985
1	1679860687993
2	1679860687993
3	1679860688120
0	1679860688121
1	1679860688122
2	1679860688122
3	1679860688249
0	1679860688249
1	1679860688250
2	1679860688250
3	1679860688391
0	1679860688392
1	1679860688393
2	1679860688393
3	1679860688394
0	1679860688520
1	1679860688520
2	1679860688521
3	1679860688521
0	1679860688646
1	1679860688647
2	1679860688648
3	1679860688648
0	1679860688775
1	1679860688775
2	1679860688776
3	1679860688776
0	1679860688902
1	1679860688903
2	1679860688903
3	1679860688903
0	1679860689030
1	1679860689030
2	1679860689031
3	1679860689031
0	1679860689157
1	1679860689158
2	1679860689158
3	1679860689158
0	1679860689285
1	1679860689285
2	1679860689285
3	1679860689411
0	1679860689412
1	1679860689412
2	1679860689413
3	1679860689414
0	1679860689541
1	1679860689541
2	1679860689541
3	1679860689667
0	1679860689668
1	1679860689668
2	1679860689668
3	1679860689669
0	1679860689794
1	1679860689795
2	1679860689795
3	1679860689795
0	1679860689921
1	1679860689921
2	1679860689922
3	1679860689922
0	1679860690049
1	1679860690050
2	1679860690050
3	1679860690051
0	1679860690176
1	1679860690176
2	1679860690177
3	1679860690177
0	1679860690303
1	1679860690304
2	1679860690304
3	1679860690304
0	1679860690430
1	1679860690431
2	1679860690431
3	1679860690432
0	1679860690557
1	1679860690557
2	1679860690558
3	1679860690684
0	1679860690684
1	1679860690685
2	1679860690685
3	1679860690811
0	1679860690812
1	1679860690812
2	1679860690813
3	1679860690939
0	1679860690939
1	1679860690940
2	1679860690940
3	1679860691066
0	1679860691066
1	1679860691067
2	1679860691067
3	1679860691193
0	1679860691194
1	1679860691194
2	1679860691195
3	1679860691195
0	1679860691321
1	1679860691321
2	1679860691322
3	1679860691448
0	1679860691449
1	1679860691449
2	1679860691450
3	1679860691450
0	1679860691575
1	1679860691576
2	1679860691576
3	1679860691576
0	1679860691702
1	1679860691702
2	1679860691703
3	1679860691703
0	1679860691829
1	1679860691829
2	1679860691830
3	1679860691830
0	1679860691956
1	1679860691957
2	1679860691957
3	1679860692084
0	1679860692084
1	1679860692085
2	1679860692085
3	1679860692210
0	1679860692211
1	1679860692211
2	1679860692212
3	1679860692337
0	1679860692338
1	1679860692338
2	1679860692338
3	1679860692465
0	1679860692466
1	1679860692466
2	1679860692467
3	1679860692593
0	1679860692594
1	1679860692594
2	1679860692594
3	1679860692720
0	1679860692720
1	1679860692721
2	1679860692721
3	1679860692847
0	1679860692848
1	1679860692848
2	1679860692849
3	1679860692974
0	1679860692974
1	1679860692975
2	1679860692975
3	1679860692975
0	1679860693102
1	1679860693102
2	1679860693102
3	1679860693103
0	1679860693229
1	1679860693230
2	1679860693230
3	1679860693356
0	1679860693357
1	1679860693357
2	1679860693358
3	1679860693483
0	1679860693484
1	1679860693484
2	1679860693484
3	1679860693611
0	1679860693611
1	1679860693612
2	1679860693612
3	1679860693738
0	1679860693738
1	1679860693739
2	1679860693739
3	1679860693864
0	1679860693865
1	1679860693865
2	1679860693866
3	1679860693992
0	1679860693993
1	1679860693993
2	1679860693994
3	1679860694119
0	1679860694120
1	1679860694120
2	1679860694120
3	1679860694247
0	1679860694248
1	1679860694248
2	1679860694248
3	1679860694374
0	1679860694374
1	1679860694375
2	1679860694375
3	1679860694502
0	1679860694503
1	1679860694503
2	1679860694504
3	1679860694630
0	1679860694631
1	1679860694632
2	1679860694757
3	1679860694758
0	1679860694759
1	1679860694759
2	1679860694885
3	1679860694886
0	1679860694886
1	1679860694887
2	1679860694887
3	1679860695013
0	1679860695013
1	1679860695014
2	1679860695014
3	1679860695141
0	1679860695142
1	1679860695142
2	1679860695143
3	1679860695269
0	1679860695269
1	1679860695270
2	1679860695270
3	1679860695396
0	1679860695397
1	1679860695398
2	1679860695398
3	1679860695523
0	1679860695524
1	1679860695524
2	1679860695525
3	1679860695650
0	1679860695651
1	1679860695651
2	1679860695652
3	1679860695778
0	1679860695778
1	1679860695779
2	1679860695779
3	1679860695906
0	1679860695906
1	1679860695906
2	1679860696033
3	1679860696034
0	1679860696034
1	1679860696035
2	1679860696160
3	1679860696161
0	1679860696161
1	1679860696162
2	1679860696287
3	1679860696287
0	1679860696288
1	1679860696288
2	1679860696415
3	1679860696415
0	1679860696416
1	1679860696417
2	1679860696417
3	1679860696543
0	1679860696543
1	1679860696543
2	1679860696670
3	1679860696670
0	1679860696671
1	1679860696671
2	1679860696672
3	1679860696798
0	1679860696798
1	1679860696799
2	1679860696799
3	1679860696926
0	1679860696927
1	1679860696927
2	1679860696928
3	1679860697053
0	1679860697053
1	1679860697054
2	1679860697054
3	1679860697179
0	1679860697180
1	1679860697180
2	1679860697181
3	1679860697306
0	1679860697307
1	1679860697307
2	1679860697434
3	1679860697435
0	1679860697435
1	1679860697435
2	1679860697562
3	1679860697562
0	1679860697563
1	1679860697563
2	1679860697689
3	1679860697690
0	1679860697690
1	1679860697691
2	1679860697817
3	1679860697817
0	1679860697818
1	1679860697819
2	1679860697945
3	1679860697945
0	1679860697946
1	1679860697946
2	1679860697946
3	1679860698072
0	1679860698073
1	1679860698074
2	1679860698074
3	1679860698203
0	1679860698204
1	1679860698204
2	1679860698204
3	1679860698330
0	1679860698330
1	1679860698331
2	1679860698331
3	1679860698457
0	1679860698457
1	1679860698458
2	1679860698458
3	1679860698584
0	1679860698584
1	1679860698584
2	1679860698711
3	1679860698711
0	1679860698711
1	1679860698712
2	1679860698838
3	1679860698838
0	1679860698839
1	1679860698839
2	1679860698966
3	1679860698966
0	1679860698967
1	1679860698967
2	1679860699094
3	1679860699094
0	1679860699095
1	1679860699095
2	1679860699221
3	1679860699221
0	1679860699222
1	1679860699222
2	1679860699349
3	1679860699349
0	1679860699350
1	1679860699350
2	1679860699476
3	1679860699476
0	1679860699477
1	1679860699477
2	1679860699477
3	1679860699602
0	1679860699604
1	1679860699605
2	1679860699606
3	1679860699733
0	1679860699734
1	1679860699734
2	1679860699734
3	1679860699860
0	1679860699861
1	1679860699861
2	1679860699862
3	1679860699987
0	1679860699987
1	1679860699988
2	1679860700114
3	1679860700114
0	1679860700115
1	1679860700115
2	1679860700241
3	1679860700242
0	1679860700242
1	1679860700243
2	1679860700369
3	1679860700370
0	1679860700370
1	1679860700371
2	1679860700496
3	1679860700497
0	1679860700498
1	1679860700498
2	1679860700624
3	1679860700624
0	1679860700625
1	1679860700625
2	1679860700751
3	1679860700751
0	1679860700752
1	1679860700752
2	1679860700878
3	1679860700879
0	1679860700880
1	1679860700880
2	1679860701007
3	1679860701008
0	1679860701008
1	1679860701009
2	1679860701134
3	1679860701134
0	1679860701135
1	1679860701135
2	1679860701135
3	1679860701261
0	1679860701261
1	1679860701388
2	1679860701388
3	1679860701389
0	1679860701389
1	1679860701389
2	1679860701515
3	1679860701515
0	1679860701516
1	1679860701516
2	1679860701641
3	1679860701641
0	1679860701642
1	1679860701642
2	1679860701768
3	1679860701768
0	1679860701769
1	1679860701769
2	1679860701895
3	1679860701895
0	1679860701896
1	1679860701896
2	1679860702021
3	1679860702021
0	1679860702021
1	1679860702022
2	1679860702148
3	1679860702149
0	1679860702149
1	1679860702150
2	1679860702276
3	1679860702277
0	1679860702277
1	1679860702278
2	1679860702403
3	1679860702403
0	1679860702404
1	1679860702404
2	1679860702530
3	1679860702531
0	1679860702531
1	1679860702532
2	1679860702657
3	1679860702657
0	1679860702658
1	1679860702783
2	1679860702783
3	1679860702783
0	1679860702784
1	1679860702910
2	1679860702910
3	1679860702910
0	1679860702911
1	1679860703036
2	1679860703036
3	1679860703036
0	1679860703037
1	1679860703162
2	1679860703162
3	1679860703162
0	1679860703163
1	1679860703163
2	1679860703289
3	1679860703290
0	1679860703290
1	1679860703415
2	1679860703416
3	1679860703416
0	1679860703416
1	1679860703417
2	1679860703543
3	1679860703543
0	1679860703544
1	1679860703544
2	1679860703670
3	1679860703670
0	1679860703671
1	1679860703671
2	1679860703797
3	1679860703798
0	1679860703798
1	1679860703799
2	1679860703924
3	1679860703925
0	1679860703925
1	1679860704051
2	1679860704052
3	1679860704052
0	1679860704052
1	1679860704178
2	1679860704178
3	1679860704178
0	1679860704179
1	1679860704305
2	1679860704305
3	1679860704306
0	1679860704306
1	1679860704432
2	1679860704432
3	1679860704433
0	1679860704433
1	1679860704559
2	1679860704559
3	1679860704560
0	1679860704560
1	1679860704686
2	1679860704687
3	1679860704687
0	1679860704688
1	1679860704814
2	1679860704814
3	1679860704815
0	1679860704815
1	1679860704941
2	1679860704941
3	1679860704941
