0	0/t1679666019035
1	1679666019168
2	1679666019169
3	1679666019184
4	1679666019310
5	1679666019311
6	1679666019311
7	1679666019311
8	1679666019438
9	1679666019438
10	1679666019438
11	1679666019439
12	1679666019564
13	1679666019564
14	1679666019565
15	1679666019565
16	1679666019690
17	1679666019691
18	1679666019691
19	1679666019691
20	1679666019817
21	1679666019818
22	1679666019818
23	1679666019818
24	1679666019944
25	1679666019944
26	1679666019945
27	1679666019945
28	1679666020070
29	1679666020071
30	1679666020071
31	1679666020071
32	1679666020197
33	1679666020197
34	1679666020198
35	1679666020198
36	1679666020323
37	1679666020323
38	1679666020324
39	1679666020324
40	1679666020449
41	1679666020449
42	1679666020450
43	1679666020575
44	1679666020576
45	1679666020576
46	1679666020576
47	1679666020702
48	1679666020702
49	1679666020703
50	1679666020703
51	1679666020828
52	1679666020828
53	1679666020829
54	1679666020829
55	1679666020829
56	1679666020955
57	1679666020955
58	1679666020955
59	1679666021081
60	1679666021081
61	1679666021081
62	1679666021082
63	1679666021082
64	1679666021207
65	1679666021208
66	1679666021208
67	1679666021334
68	1679666021334
69	1679666021335
70	1679666021335
71	1679666021335
72	1679666021460
73	1679666021461
74	1679666021461
75	1679666021461
76	1679666021587
77	1679666021588
78	1679666021588
79	1679666021588
80	1679666021714
81	1679666021714
82	1679666021714
83	1679666021715
84	1679666021840
85	1679666021841
86	1679666021841
87	1679666021966
88	1679666021966
89	1679666021967
90	1679666021967
91	1679666022093
92	1679666022093
93	1679666022093
94	1679666022094
95	1679666022219
96	1679666022219
97	1679666022219
98	1679666022220
99	1679666022345
100	1679666022346
101	1679666022346
102	1679666022346
103	1679666022471
104	1679666022472
105	1679666022472
106	1679666022472
107	1679666022598
108	1679666022598
109	1679666022598
110	1679666022598
111	1679666022725
112	1679666022725
113	1679666022725
114	1679666022726
115	1679666022851
116	1679666022851
117	1679666022851
118	1679666022852
119	1679666022977
120	1679666022978
121	1679666022978
122	1679666022978
123	1679666023103
124	1679666023104
125	1679666023104
126	1679666023230
127	1679666023230
128	1679666023231
129	1679666023231
130	1679666023356
131	1679666023356
132	1679666023356
133	1679666023357
134	1679666023482
135	1679666023483
136	1679666023483
137	1679666023483
138	1679666023609
139	1679666023609
140	1679666023610
141	1679666023610
142	1679666023610
143	1679666023736
144	1679666023736
145	1679666023736
146	1679666023861
147	1679666023862
148	1679666023862
149	1679666023862
150	1679666023863
151	1679666023988
152	1679666023989
153	1679666023989
154	1679666024114
155	1679666024115
156	1679666024115
157	1679666024115
158	1679666024115
159	1679666024241
160	1679666024242
161	1679666024242
162	1679666024242
163	1679666024367
164	1679666024368
165	1679666024368
166	1679666024368
167	1679666024493
168	1679666024494
169	1679666024494
170	1679666024620
171	1679666024620
172	1679666024621
173	1679666024621
174	1679666024746
175	1679666024746
176	1679666024746
177	1679666024747
178	1679666024873
179	1679666024873
180	1679666024873
181	1679666024874
182	1679666024999
183	1679666024999
184	1679666024999
185	1679666025000
186	1679666025125
187	1679666025126
188	1679666025126
189	1679666025126
190	1679666025251
191	1679666025252
192	1679666025252
193	1679666025252
194	1679666025378
195	1679666025378
196	1679666025378
197	1679666025379
198	1679666025504
199	1679666025505
200	1679666025505
201	1679666025505
202	1679666025630
203	1679666025631
204	1679666025631
205	1679666025631
206	1679666025757
207	1679666025758
208	1679666025758
209	1679666025883
210	1679666025884
211	1679666025884
212	1679666025884
213	1679666026010
214	1679666026010
215	1679666026010
216	1679666026011
217	1679666026136
218	1679666026136
219	1679666026136
220	1679666026136
221	1679666026261
222	1679666026262
223	1679666026262
224	1679666026262
225	1679666026388
226	1679666026388
227	1679666026388
228	1679666026389
229	1679666026514
230	1679666026515
231	1679666026515
232	1679666026515
233	1679666026640
234	1679666026641
235	1679666026641
236	1679666026641
237	1679666026641
238	1679666026767
239	1679666026767
240	1679666026767
241	1679666026893
242	1679666026894
243	1679666026894
244	1679666026894
245	1679666026895
246	1679666027020
247	1679666027020
248	1679666027020
249	1679666027021
250	1679666027146
251	1679666027146
252	1679666027146
253	1679666027272
254	1679666027273
255	1679666027273
256	1679666027273
257	1679666027399
258	1679666027399
259	1679666027399
260	1679666027400
261	1679666027525
262	1679666027525
263	1679666027525
264	1679666027526
265	1679666027651
266	1679666027651
267	1679666027651
268	1679666027652
269	1679666027777
270	1679666027778
271	1679666027778
272	1679666027778
273	1679666027903
274	1679666027904
275	1679666027904
276	1679666027904
277	1679666028030
278	1679666028031
279	1679666028031
280	1679666028031
281	1679666028156
282	1679666028156
283	1679666028156
284	1679666028157
285	1679666028283
286	1679666028283
287	1679666028283
288	1679666028284
289	1679666028409
290	1679666028409
291	1679666028409
292	1679666028535
293	1679666028535
294	1679666028535
295	1679666028536
296	1679666028661
297	1679666028662
298	1679666028662
299	1679666028662
300	1679666028787
301	1679666028788
302	1679666028788
303	1679666028788
304	1679666028914
305	1679666028914
306	1679666028914
307	1679666028915
308	1679666029040
309	1679666029040
310	1679666029040
311	1679666029041
312	1679666029166
313	1679666029166
