0	1679756897059
1	1679756897062
2	1679756897063
3	1679756897188
4	1679756897189
5	1679756897189
6	1679756897189
7	1679756897315
8	1679756897315
9	1679756897316
10	1679756897316
11	1679756897442
12	1679756897442
13	1679756897442
14	1679756897443
15	1679756897568
0	1679756897569
1	1679756897569
2	1679756897569
3	1679756897695
4	1679756897696
5	1679756897696
6	1679756897696
7	1679756897822
8	1679756897822
9	1679756897822
10	1679756897823
11	1679756897948
12	1679756897948
13	1679756897948
14	1679756897949
15	1679756898074
0	1679756898075
1	1679756898075
2	1679756898076
3	1679756898201
4	1679756898202
5	1679756898202
6	1679756898202
7	1679756898328
8	1679756898328
9	1679756898328
10	1679756898454
11	1679756898454
12	1679756898454
13	1679756898455
14	1679756898580
15	1679756898580
0	1679756898581
1	1679756898581
2	1679756898707
3	1679756898707
4	1679756898707
5	1679756898707
6	1679756898833
7	1679756898833
8	1679756898833
9	1679756898834
10	1679756898959
11	1679756898960
12	1679756898960
13	1679756898960
14	1679756899085
15	1679756899085
0	1679756899086
1	1679756899086
2	1679756899212
3	1679756899213
4	1679756899213
5	1679756899213
6	1679756899338
7	1679756899339
8	1679756899339
9	1679756899339
10	1679756899465
11	1679756899465
12	1679756899465
13	1679756899466
14	1679756899591
15	1679756899591
0	1679756899592
1	1679756899592
2	1679756899718
3	1679756899718
4	1679756899718
5	1679756899843
6	1679756899844
7	1679756899844
8	1679756899844
9	1679756899971
10	1679756899971
11	1679756899972
12	1679756899972
13	1679756899972
14	1679756900098
15	1679756900098
0	1679756900099
1	1679756900099
2	1679756900225
3	1679756900225
4	1679756900225
5	1679756900226
6	1679756900351
7	1679756900352
8	1679756900352
9	1679756900352
10	1679756900478
11	1679756900478
12	1679756900478
13	1679756900479
14	1679756900604
15	1679756900605
0	1679756900605
1	1679756900606
2	1679756900731
3	1679756900731
4	1679756900731
5	1679756900732
6	1679756900858
7	1679756900858
8	1679756900858
9	1679756900859
10	1679756900984
11	1679756900985
12	1679756900985
13	1679756901110
14	1679756901111
15	1679756901111
0	1679756901112
1	1679756901238
2	1679756901238
3	1679756901238
4	1679756901238
5	1679756901370
6	1679756901370
7	1679756901370
8	1679756901371
9	1679756901496
10	1679756901497
11	1679756901497
12	1679756901497
13	1679756901622
14	1679756901623
15	1679756901623
0	1679756901623
1	1679756901749
2	1679756901768
3	1679756901768
4	1679756901768
5	1679756901768
6	1679756901894
7	1679756901894
8	1679756901895
9	1679756901895
10	1679756902021
11	1679756902021
12	1679756902022
13	1679756902023
14	1679756902148
15	1679756902149
0	1679756902151
1	1679756902152
2	1679756902278
3	1679756902278
4	1679756902278
5	1679756902279
6	1679756902405
7	1679756902406
8	1679756902406
9	1679756902532
10	1679756902532
11	1679756902532
12	1679756902533
13	1679756902533
14	1679756902658
15	1679756902659
0	1679756902660
1	1679756902661
2	1679756902786
3	1679756902786
4	1679756902786
5	1679756902787
6	1679756902912
7	1679756902912
8	1679756902912
9	1679756902913
10	1679756903038
11	1679756903038
12	1679756903039
13	1679756903039
14	1679756903164
15	1679756903165
0	1679756903165
1	1679756903166
2	1679756903291
3	1679756903291
4	1679756903292
5	1679756903292
6	1679756903418
7	1679756903418
8	1679756903418
9	1679756903418
10	1679756903544
11	1679756903544
12	1679756903545
13	1679756903545
14	1679756903671
15	1679756903671
0	1679756903672
1	1679756903798
2	1679756903798
3	1679756903798
4	1679756903799
5	1679756903924
6	1679756903924
7	1679756903925
8	1679756903925
9	1679756904050
10	1679756904051
11	1679756904051
12	1679756904051
13	1679756904176
14	1679756904176
15	1679756904176
0	1679756904177
1	1679756904303
2	1679756904303
3	1679756904303
4	1679756904303
5	1679756904429
6	1679756904430
7	1679756904430
8	1679756904430
9	1679756904556
10	1679756904556
