10	1679675390678	0
14	1679675390678	0
1	1679675390678	0
5	1679675390678	0
9	1679675390678	1
13	1679675390678	1
0	1679675390678	1
4	1679675390679	1
8	1679675390679	1
12	1679675390679	1
3	1679675391181	0
7	1679675391181	126
11	1679675391181	126
15	1679675391181	127
2	1679675391182	126
6	1679675391182	126
10	1679675391182	126
14	1679675391182	126
1	1679675391182	126
5	1679675391182	126
9	1679675391182	126
13	1679675391183	126
0	1679675391183	126
4	1679675391183	126
8	1679675391183	126
12	1679675391183	126
3	1679675391685	0
7	1679675391685	126
15	1679675391685	126
2	1679675391686	125
6	1679675391686	125
9	1679675391686	125
13	1679675391687	124
0	1679675391687	125
4	1679675391687	125
8	1679675391687	125
12	1679675391687	125
3	1679675392188	0
7	1679675392188	1
11	1679675392188	1
15	1679675392188	2
2	1679675392189	1
6	1679675392189	1
10	1679675392189	1
14	1679675392190	0
1	1679675392190	0
5	1679675392190	0
9	1679675392190	1
13	1679675392190	1
0	1679675392190	1
4	1679675392191	0
8	1679675392191	0
12	1679675392191	0
3	1679675392692	1
7	1679675392692	127
0	1679675392694	125
4	1679675392694	126
8	1679675392694	126
12	1679675392694	126
3	1679675393196	1
10	1679675393197	0
14	1679675393197	2
1	1679675393197	2
5	1679675393198	1
9	1679675393198	2
13	1679675393198	2
0	1679675393198	2
4	1679675393198	2
8	1679675393198	2
12	1679675393198	2
3	1679675393699	1
7	1679675393700	0
11	1679675393700	1
15	1679675393700	1
2	1679675393700	1
6	1679675393700	1
10	1679675393701	0
14	1679675393701	0
1	1679675393701	1
5	1679675393701	1
9	1679675393701	1
13	1679675393702	0
0	1679675393702	0
4	1679675393702	0
8	1679675393702	0
11	1679675394205	0
15	1679675394205	0
2	1679675394205	126
6	1679675394205	126
10	1679675394205	127
14	1679675394205	127
1	1679675394206	126
5	1679675394206	126
9	1679675394206	126
13	1679675394206	126
0	1679675394206	126
4	1679675394206	126
8	1679675394206	127
12	1679675394206	127
3	1679675394708	0
7	1679675394708	126
11	1679675394708	126
15	1679675394708	127
2	1679675394709	126
6	1679675394709	126
10	1679675394709	126
14	1679675394709	126
1	1679675394709	126
5	1679675394709	126
9	1679675394709	127
13	1679675394709	127
0	1679675394710	126
4	1679675394710	126
8	1679675394710	126
12	1679675394710	126
3	1679675395212	0
7	1679675395212	126
11	1679675395212	126
15	1679675395212	126
2	1679675395213	125
6	1679675395213	125
10	1679675395213	125
14	1679675395213	126
1	1679675395213	126
5	1679675395213	126
9	1679675395213	126
13	1679675395213	127
0	1679675395214	126
4	1679675395214	126
8	1679675395214	126
12	1679675395214	126
3	1679675395716	0
7	1679675395716	126
11	1679675395716	126
15	1679675395717	125
2	1679675395717	125
6	1679675395717	125
10	1679675395717	125
14	1679675395717	126
1	1679675395717	126
5	1679675395717	126
9	1679675395718	125
13	1679675395718	125
0	1679675395718	125
12	1679675395718	125
3	1679675396220	0
7	1679675396220	126
11	1679675396220	126
15	1679675396220	126
2	1679675396220	126
6	1679675396221	125
10	1679675396221	125
14	1679675396221	126
1	1679675396221	126
3	1679675396723	0
7	1679675396723	0
11	1679675396723	1
15	1679675396723	1
2	1679675396724	0
14	1679675396724	0
1	1679675396724	0
5	1679675396724	0
9	1679675396724	0
13	1679675396724	1
0	1679675396725	0
4	1679675396725	0
8	1679675396725	0
12	1679675396725	1
3	1679675397226	0
7	1679675397226	126
11	1679675397226	126
5	1679675397227	126
9	1679675397227	126
13	1679675397227	126
0	1679675397227	126
4	1679675397227	126
3	1679675397730	0
7	1679675397730	1
11	1679675397730	1
15	1679675397731	0
2	1679675397731	0
5	1679675397731	0
9	1679675397731	1
13	1679675397732	0
0	1679675397732	0
4	1679675397732	0
8	1679675397732	0
12	1679675397732	0
3	1679675398359	0
7	1679675398359	1
11	1679675398359	1
15	1679675398359	1
2	1679675398359	1
6	1679675398360	0
10	1679675398360	1
14	1679675398360	1
1	1679675398360	1
5	1679675398360	1
9	1679675398360	1
13	1679675398361	0
0	1679675398361	0
4	1679675398361	1
8	1679675398361	1
12	1679675398361	1
3	1679675398862	1
7	1679675398863	126
11	1679675398863	126
15	1679675398863	127
2	1679675398863	127
6	1679675398863	127
10	1679675398863	127
14	1679675398864	126
2	1679675399366	0
6	1679675399366	1
10	1679675399367	0
14	1679675399367	0
1	1679675399367	0
5	1679675399367	0
9	1679675399367	0
13	1679675399367	0
0	1679675399367	1
4	1679675399367	126
8	1679675399368	126
12	1679675399368	126
3	1679675399869	0
7	1679675399869	127
11	1679675399870	126
15	1679675399870	127
2	1679675399870	127
6	1679675399870	127
10	1679675399870	127
14	1679675399870	127
1	1679675399870	127
5	1679675399871	126
9	1679675399871	126
13	1679675399871	126
0	1679675399871	127
4	1679675399871	127
8	1679675399871	127
12	1679675399871	127
3	1679675400373	0
7	1679675400373	126
11	1679675400373	126
15	1679675400373	126
12	1679675400374	125
3	1679675400876	0
7	1679675400876	0
11	1679675400876	0
15	1679675400876	1
2	1679675400876	1
6	1679675400876	1
14	1679675400877	0
1	1679675400877	0
5	1679675400877	0
9	1679675400877	0
13	1679675400877	1
8	1679675400878	0
12	1679675400878	0
3	1679675401379	1
7	1679675401380	126
11	1679675401380	126
15	1679675401380	126
10	1679675401380	126
14	1679675401380	126
1	1679675401380	126
5	1679675401381	126
9	1679675401381	126
13	1679675401381	126
0	1679675401381	126
4	1679675401381	126
8	1679675401381	126
12	1679675401381	126
3	1679675401883	0
7	1679675401883	126
5	1679675401884	125
9	1679675401884	125
13	1679675401885	124
0	1679675401885	124
4	1679675401885	124
8	1679675401885	125
12	1679675401885	125
3	1679675402386	0
7	1679675402386	1
11	1679675402387	0
15	1679675402387	0
2	1679675402387	1
6	1679675402387	1
10	1679675402387	1
14	1679675402387	1
1	1679675402388	0
5	1679675402388	0
9	1679675402388	0
12	1679675402388	1
3	1679675402890	0
11	1679675402890	126
15	1679675402890	126
2	1679675402890	127
6	1679675402891	126
10	1679675402891	126
14	1679675402891	126
1	1679675402891	126
5	1679675402891	126
9	1679675402891	126
13	1679675402891	126
0	1679675402891	126
4	1679675402892	126
8	1679675402892	126
12	1679675402892	126
3	1679675403393	0
7	1679675403393	126
11	1679675403393	126
15	1679675403393	127
2	1679675403394	126
6	1679675403394	126
10	1679675403394	126
14	1679675403394	126
1	1679675403394	126
5	1679675403394	126
3	1679675403896	0
7	1679675403896	1
11	1679675403896	1
15	1679675403896	1
2	1679675403897	0
6	1679675403897	0
10	1679675403897	1
14	1679675403897	1
1	1679675403897	1
0	1679675403898	0
4	1679675403898	0
8	1679675403898	0
12	1679675403898	0
3	1679675404399	1
7	1679675404400	126
11	1679675404400	126
15	1679675404400	126
2	1679675404400	126
6	1679675404400	126
10	1679675404400	127
14	1679675404400	127
1	1679675404401	126
5	1679675404401	126
9	1679675404401	126
13	1679675404401	126
0	1679675404401	127
4	1679675404401	127
8	1679675404401	127
12	1679675404401	127
3	1679675404903	0
7	1679675404903	126
11	1679675404903	126
15	1679675404903	126
2	1679675404904	125
6	1679675404904	125
10	1679675404904	125
14	1679675404904	126
1	1679675404904	126
5	1679675404904	126
8	1679675404905	125
12	1679675404905	125
3	1679675405407	0
7	1679675405407	125
11	1679675405407	125
15	1679675405407	125
2	1679675405407	126
15	1679675405910	0
2	1679675405910	0
6	1679675405910	0
10	1679675405910	1
14	1679675405911	0
1	1679675405911	0
5	1679675405911	0
9	1679675405911	0
13	1679675405911	0
0	1679675405911	0
4	1679675405911	0
8	1679675405911	1
12	1679675405912	125
3	1679675406538	0
7	1679675406538	0
11	1679675406538	1
15	1679675406538	1
2	1679675406538	1
6	1679675406539	0
10	1679675406539	0
14	1679675406539	0
1	1679675406539	0
5	1679675406539	1
9	1679675406539	1
13	1679675406539	1
0	1679675406540	0
4	1679675406540	0
8	1679675406540	0
12	1679675406540	0
3	1679675407042	0
7	1679675407042	126
2	1679675407042	126
6	1679675407042	126
10	1679675407043	125
14	1679675407043	125
1	1679675407043	125
5	1679675407043	126
9	1679675407043	126
13	1679675407043	126
0	1679675407043	126
4	1679675407043	126
8	1679675407044	125
12	1679675407044	125
3	1679675407545	1
7	1679675407546	125
15	1679675407546	125
14	1679675407546	126
1	1679675407547	125
5	1679675407547	125
9	1679675407547	125
13	1679675407547	125
0	1679675407547	125
4	1679675407548	124
8	1679675407548	124
12	1679675407548	125
3	1679675408049	1
7	1679675408050	0
11	1679675408050	0
15	1679675408050	0
2	1679675408050	0
6	1679675408050	1
8	1679675408051	0
12	1679675408051	0
3	1679675408553	0
7	1679675408553	1
11	1679675408553	1
15	1679675408553	1
6	1679675408554	0
10	1679675408554	0
14	1679675408554	1
1	1679675408554	1
13	1679675408555	0
0	1679675408555	0
4	1679675408555	0
8	1679675408555	0
12	1679675408555	0
3	1679675409057	0
7	1679675409057	126
11	1679675409057	126
15	1679675409057	127
2	1679675409058	126
6	1679675409058	126
10	1679675409058	126
14	1679675409058	126
1	1679675409058	126
5	1679675409058	126
9	1679675409058	126
13	1679675409059	126
0	1679675409059	126
4	1679675409059	126
8	1679675409059	126
12	1679675409059	126
3	1679675409561	0
7	1679675409561	125
11	1679675409561	125
15	1679675409561	126
2	1679675409561	126
6	1679675409562	125
10	1679675409562	125
14	1679675409562	125
1	1679675409562	125
5	1679675409562	125
9	1679675409562	125
13	1679675409562	126
12	1679675409563	125
3	1679675410064	1
7	1679675410065	125
11	1679675410065	125
0	1679675410066	124
4	1679675410066	125
8	1679675410066	125
12	1679675410066	125
3	1679675410567	1
7	1679675410568	0
11	1679675410568	0
15	1679675410568	0
2	1679675410568	0
9	1679675410568	1
13	1679675410569	0
0	1679675410569	0
4	1679675410569	0
8	1679675410569	1
12	1679675410570	0
3	1679675411071	0
7	1679675411071	1
11	1679675411071	1
10	1679675411072	0
14	1679675411072	0
1	1679675411072	0
5	1679675411072	0
9	1679675411072	0
13	1679675411072	1
0	1679675411072	1
4	1679675411073	0
8	1679675411073	0
12	1679675411073	0
3	1679675411575	0
7	1679675411575	126
11	1679675411575	126
15	1679675411575	126
5	1679675411576	125
9	1679675411576	125
13	1679675411576	125
0	1679675411576	125
4	1679675411577	125
8	1679675411577	125
12	1679675411577	125
3	1679675412078	0
7	1679675412078	1
11	1679675412078	1
10	1679675412079	0
14	1679675412079	0
1	1679675412079	0
11	1679675412582	0
15	1679675412582	0
2	1679675412582	0
6	1679675412582	0
10	1679675412582	0
14	1679675412582	1
1	1679675412583	0
5	1679675412583	0
9	1679675412583	0
13	1679675412583	0
0	1679675412583	0
4	1679675412583	126
8	1679675412583	126
12	1679675412584	126
1	1679675413211	0
5	1679675413211	1
11	1679675413715	1
15	1679675413716	0
2	1679675413716	0
6	1679675413716	0
10	1679675413716	0
14	1679675413716	0
1	1679675413716	0
5	1679675413716	126
9	1679675413717	125
13	1679675413717	125
0	1679675413717	125
4	1679675413717	125
8	1679675413717	125
12	1679675413717	126
10	1679675414220	0
14	1679675414220	0
1	1679675414220	0
5	1679675414220	0
9	1679675414220	1
13	1679675414221	0
0	1679675414221	0
4	1679675414221	0
8	1679675414221	0
12	1679675414221	1
3	1679675414722	0
2	1679675414723	0
6	1679675414723	0
10	1679675414723	0
14	1679675414723	1
1	1679675414723	1
5	1679675414724	0
9	1679675414724	0
10	1679675415226	1
14	1679675415227	0
1	1679675415227	0
5	1679675415227	0
9	1679675415227	0
13	1679675415227	0
0	1679675415227	0
4	1679675415227	1
8	1679675415228	0
12	1679675415228	0
3	1679675415729	1
7	1679675415730	0
11	1679675415730	0
15	1679675415730	1
2	1679675415730	1
6	1679675415730	1
10	1679675415730	1
14	1679675415731	0
1	1679675415731	0
5	1679675415731	0
0	1679675415731	1
8	1679675415732	0
12	1679675415732	0
3	1679675416234	0
7	1679675416234	127
11	1679675416235	126
15	1679675416235	126
2	1679675416235	126
6	1679675416235	126
10	1679675416235	126
14	1679675416236	125
1	1679675416236	126
5	1679675416236	126
9	1679675416236	126
13	1679675416236	126
0	1679675416236	126
4	1679675416236	126
8	1679675416236	126
12	1679675416237	125
3	1679675416738	0
7	1679675416738	126
11	1679675416738	126
6	1679675416739	125
10	1679675416739	125
14	1679675416739	126
1	1679675416739	126
5	1679675416739	126
9	1679675416739	126
0	1679675416739	126
4	1679675416739	126
8	1679675416740	125
12	1679675416740	125
3	1679675417241	0
7	1679675417241	126
11	1679675417241	126
15	1679675417241	126
2	1679675417241	127
6	1679675417242	126
10	1679675417242	126
14	1679675417242	126
1	1679675417242	126
5	1679675417242	126
9	1679675417242	126
13	1679675417242	126
0	1679675417242	127
4	1679675417243	126
8	1679675417243	126
12	1679675417243	126
3	1679675417744	1
7	1679675417745	126
11	1679675417745	126
15	1679675417745	126
2	1679675417745	126
6	1679675417745	126
10	1679675417745	127
14	1679675417746	126
1	1679675417746	126
5	1679675417746	126
9	1679675417746	126
13	1679675417746	126
0	1679675417746	126
4	1679675417746	126
11	1679675418248	0
15	1679675418248	1
2	1679675418249	0
6	1679675418249	126
10	1679675418249	127
14	1679675418249	127
1	1679675418249	127
5	1679675418249	127
9	1679675418249	127
13	1679675418249	127
0	1679675418250	126
8	1679675418250	126
12	1679675418250	126
3	1679675418752	0
7	1679675418752	1
14	1679675418753	0
1	1679675418753	0
5	1679675418753	0
9	1679675418753	1
13	1679675418754	0
0	1679675418754	0
4	1679675418754	0
8	1679675418754	0
12	1679675418754	0
3	1679675419255	1
15	1679675419256	0
2	1679675419256	0
6	1679675419256	0
10	1679675419256	1
14	1679675419256	1
1	1679675419257	0
5	1679675419257	0
9	1679675419257	0
13	1679675419257	0
0	1679675419257	0
4	1679675419257	1
8	1679675419257	1
12	1679675419258	0
3	1679675419759	1
7	1679675419760	126
11	1679675419760	126
15	1679675419760	126
2	1679675419760	127
8	1679675419761	126
12	1679675419762	125
3	1679675420263	1
7	1679675420264	0
11	1679675420264	0
15	1679675420264	0
2	1679675420264	1
6	1679675420264	1
10	1679675420265	0
14	1679675420265	0
1	1679675420265	0
5	1679675420265	0
9	1679675420265	0
13	1679675420265	1
0	1679675420265	1
4	1679675420266	0
8	1679675420266	0
12	1679675420266	0
3	1679675420892	0
7	1679675420892	127
11	1679675420893	126
15	1679675420893	126
2	1679675420893	126
6	1679675420893	126
10	1679675420893	127
14	1679675420893	127
9	1679675420894	126
13	1679675420894	126
0	1679675420894	126
4	1679675420894	126
8	1679675420894	126
12	1679675420894	127
3	1679675421395	0
7	1679675421395	127
11	1679675421396	126
1	1679675421396	126
5	1679675421396	126
9	1679675421397	125
13	1679675421397	125
0	1679675421397	125
4	1679675421397	126
8	1679675421397	126
12	1679675421397	126
3	1679675421899	1
6	1679675421900	0
10	1679675421900	0
14	1679675421900	0
1	1679675421900	1
5	1679675421901	0
9	1679675421901	0
13	1679675421901	0
0	1679675421901	0
4	1679675421901	0
8	1679675421901	1
12	1679675421902	0
1	1679675422404	0
5	1679675422404	1
9	1679675422405	0
13	1679675422405	0
0	1679675422405	0
4	1679675422405	126
8	1679675422405	126
12	1679675422405	126
3	1679675422907	0
7	1679675422907	0
11	1679675422907	0
15	1679675422907	1
2	1679675422907	1
6	1679675422908	0
10	1679675422908	0
14	1679675422908	0
1	1679675422908	0
5	1679675422908	0
9	1679675422908	0
13	1679675422908	1
0	1679675422908	1
4	1679675422909	0
8	1679675422909	0
12	1679675422909	0
3	1679675423410	0
