0	1679680742483
1	1679680743129
2	1679680743622
3	1679680744128
4	1679680744633
5	1679680745138
6	1679680745518
7	1679680746151
8	1679680746656
9	1679680747036
10	1679680747665
11	1679680748045
12	1679680748676
13	1679680749056
14	1679680749688
15	1679680750193
16	1679680750572
17	1679680751202
18	1679680751707
19	1679680752212
20	1679680752843
21	1679680753348
22	1679680753853
23	1679680754357
24	1679680754861
25	1679680755240
26	1679680755871
27	1679680756250
28	1679680756753
29	1679680757383
30	1679680757887
31	1679680758390
32	1679680758894
33	1679680759399
34	1679680760028
35	1679680760532
36	1679680760911
37	1679680761540
38	1679680762044
39	1679680762423
40	1679680763053
41	1679680763556
42	1679680764060
43	1679680764565
44	1679680764942
45	1679680765573
46	1679680766077
47	1679680766458
48	1679680766962
49	1679680767716
50	1679680768220
51	1679680768724
52	1679680769102
53	1679680769607
54	1679680770237
55	1679680770615
56	1679680771245
57	1679680772254
58	1679680772632
59	1679680773137
60	1679680773642
61	1679680774146
